visit_date,device_category,page_type,event_category,event_action,count_events,holiday,weekend,day_off
2022-07-14,desktop,LDP,Engagement,Click-Utility Tool Page on LDP,21,0,0,0
2022-07-14,tablet,LDP,Engagement,Click-Utility Tool Page on LDP,1,0,0,0
2022-07-14,tablet,SRP,Engagement,Click-Utility Tool Page on SRP,2,0,0,0
2022-07-14,desktop,SRP,Engagement,Click-Utility Tool Page on SRP,27,0,0,0
2022-07-14,tablet,SellerNet,Listing Creation,Click-City Address Dropdown LCP,50,0,0,0
2022-07-14,mobile,SellerNet,Listing Creation,Click-City Address Dropdown LCP,3,0,0,0
2022-07-14,desktop,SellerNet,Listing Creation,Click-City Address Dropdown LCP,7884,0,0,0
2022-07-14,tablet,SellerNet,Pro Account,Click-Group Listing LMP Compact,3,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Group Listing LMP Compact,42,0,0,0
2022-07-14,desktop,SellerNet,Listing Creation,Click-Ward Address Dropdown LCP,8506,0,0,0
2022-07-14,mobile,SellerNet,Listing Creation,Click-Ward Address Dropdown LCP,4,0,0,0
2022-07-14,tablet,SellerNet,Listing Creation,Click-Ward Address Dropdown LCP,47,0,0,0
2022-07-14,tablet,B2B,Engagement,Navigate-PDP to Company Profile,1,0,0,0
2022-07-14,mobile,B2B,Engagement,Navigate-PDP to Company Profile,12,0,0,0
2022-07-14,desktop,B2B,Engagement,Navigate-PDP to Company Profile,32,0,0,0
2022-07-14,mobile,SellerNet,Listing Management,Click-Confirm Delete Listing LMP,133,0,0,0
2022-07-14,desktop,SellerNet,Listing Management,Click-Confirm Delete Listing LMP,424,0,0,0
2022-07-14,tablet,SellerNet,Listing Management,Click-Confirm Delete Listing LMP,4,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Date Options on Market LPI,1,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Date Options on Market UPI,2,0,0,0
2022-07-14,desktop,LDP,Engagement,Click-Listing from Same User LDP,2508,0,0,0
2022-07-14,mobile,LDP,Engagement,Click-Listing from Same User LDP,2587,0,0,0
2022-07-14,tablet,LDP,Engagement,Click-Listing from Same User LDP,62,0,0,0
2022-07-14,mobile,Other Consumer Pages,Engagement,Click-Listing from Same User LDP,2,0,0,0
2022-07-14,tablet,B2B,Engagement,Click-Project Layout Section PDP,1,0,0,0
2022-07-14,desktop,B2B,Engagement,Click-Project Layout Section PDP,79,0,0,0
2022-07-14,mobile,B2B,Engagement,Click-Project Layout Section PDP,34,0,0,0
2022-07-14,desktop,SRP,Engagement,Navigate-SRP Project Info to PDP,16,0,0,0
2022-07-14,mobile,B2B,Engagement,Click-Collapse Payment Result PDP,4,0,0,0
2022-07-14,desktop,LDP,Engagement,Click-Listing in same area in LDP,9504,0,0,0
2022-07-14,desktop,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,9,0,0,0
2022-07-14,mobile,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,8,0,0,0
2022-07-14,mobile,LDP,Engagement,Click-Listing in same area in LDP,16310,0,0,0
2022-07-14,tablet,LDP,Engagement,Click-Listing in same area in LDP,546,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Performance Result Field LPI,13,0,0,0
2022-07-14,tablet,SellerNet,Listing Creation,Click-Project Address Dropdown LCP,22,0,0,0
2022-07-14,desktop,SellerNet,Listing Creation,Click-Project Address Dropdown LCP,4234,0,0,0
2022-07-14,desktop,LDP,Engagement,Click-Recent viewed listing in LDP,3228,0,0,0
2022-07-14,tablet,LDP,Engagement,Click-Recent viewed listing in LDP,150,0,0,0
2022-07-14,mobile,Other Consumer Pages,Engagement,Click-Recent viewed listing in LDP,2,0,0,0
2022-07-14,mobile,LDP,Engagement,Click-Recent viewed listing in LDP,4274,0,0,0
2022-07-14,tablet,SellerNet,Engagement,Click-Switch back to Old SellerNet,19,0,0,0
2022-07-14,desktop,SellerNet,Engagement,Click-Switch back to Old SellerNet,947,0,0,0
2022-07-14,mobile,SellerNet,Engagement,Click-Switch back to Old SellerNet,47,0,0,0
2022-07-14,desktop,B2B,Engagement,Click-View Bank Payment Policy PDP,5,0,0,0
2022-07-14,mobile,B2B,Engagement,Click-View Bank Payment Policy PDP,8,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-View Performance Insight LMP,622,0,0,0
2022-07-14,tablet,SellerNet,Pro Account,Click-View Performance Insight LMP,9,0,0,0
2022-07-14,mobile,SellerNet,Pro Account,Click-View Performance Insight LMP,354,0,0,0
2022-07-14,desktop,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,156,0,0,0
2022-07-14,mobile,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,34,0,0,0
2022-07-14,tablet,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,2,0,0,0
2022-07-14,mobile,SellerNet,Listing Creation,Click-District Address Dropdown LCP,4,0,0,0
2022-07-14,tablet,SellerNet,Listing Creation,Click-District Address Dropdown LCP,49,0,0,0
2022-07-14,desktop,SellerNet,Listing Creation,Click-District Address Dropdown LCP,8632,0,0,0
2022-07-14,mobile,SellerNet,Pro Account,Click-Performance Detail Result LPI,1,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Performance Detail Result LPI,2,0,0,0
2022-07-14,desktop,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,30,0,0,0
2022-07-14,mobile,LDP,Engagement,Display-Listing in same area in LDP,81674,0,0,0
2022-07-14,tablet,LDP,Engagement,Display-Listing in same area in LDP,2603,0,0,0
2022-07-14,desktop,LDP,Engagement,Display-Listing in same area in LDP,62527,0,0,0
2022-07-14,mobile,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,57,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Change Page Option LMP Compact,49,0,0,0
2022-07-14,desktop,LDP,Engagement,Display-Recent viewed listing in LDP,39084,0,0,0
2022-07-14,desktop,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,20,0,0,0
2022-07-14,mobile,LDP,Engagement,Display-Recent viewed listing in LDP,42595,0,0,0
2022-07-14,tablet,LDP,Engagement,Display-Recent viewed listing in LDP,1584,0,0,0
2022-07-14,mobile,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,31,0,0,0
2022-07-14,desktop,B2B,Engagement,Navigate-PLP Featured Project To PDP,37,0,0,0
2022-07-14,mobile,B2B,Engagement,Navigate-PLP Featured Project To PDP,4,0,0,0
2022-07-14,desktop,B2B,Engagement,Navigate-PLP to Project News Article,6,0,0,0
2022-07-14,mobile,B2B,Engagement,Navigate-PLP to Project News Article,7,0,0,0
2022-07-14,desktop,B2B,Engagement,Navigate-PLP to Project Reviews List,3,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Upgrade Pro Account Form Accept,3,0,0,0
2022-07-14,mobile,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,33,0,0,0
2022-07-14,desktop,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,41,0,0,0
2022-07-14,tablet,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,2,0,0,0
2022-07-14,mobile,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,66,0,0,0
2022-07-14,tablet,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,6,0,0,0
2022-07-14,desktop,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,67,0,0,0
2022-07-14,mobile,B2B,Engagement,Navigate-PLP to Project Review Article,1,0,0,0
2022-07-14,desktop,B2B,Engagement,Navigate-PLP to Project Review Article,4,0,0,0
2022-07-14,tablet,SRP,Search,Click-Apply Filter Multisearch Consumer,52,0,0,0
2022-07-14,desktop,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,658,0,0,0
2022-07-14,desktop,LDP,Search,Click-Apply Filter Multisearch Consumer,130,0,0,0
2022-07-14,tablet,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,11,0,0,0
2022-07-14,tablet,LDP,Search,Click-Apply Filter Multisearch Consumer,1,0,0,0
2022-07-14,desktop,SRP,Search,Click-Apply Filter Multisearch Consumer,4331,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Upgrade Pro Account Form Duration,3,0,0,0
2022-07-14,mobile,B2B,Engagement,Click-Group Dropdown on Layout Section PDP,9,0,0,0
2022-07-14,desktop,B2B,Engagement,Click-Group Dropdown on Layout Section PDP,43,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Time Filter on Performance Result UPI,3,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Post Listing on Group Title LMP Compact,3,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Paging on Compare with Other Listign LPI,1,0,0,0
2022-07-14,mobile,SellerNet,Pro Account,Click-Auto Extend Pro Account Enable Form Accept,1,0,0,0
2022-07-14,mobile,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Accept,4,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Accept,18,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Cancel,2,0,0,0
2022-07-14,desktop,SellerNet,Pro Account,Click-Date Options on Comparison with Other Listing LPI,4,0,0,0
2022-07-15,mobile,LDP,Sign In,Sign In,1,0,0,0
2022-07-15,mobile,SRP,Sign In,Sign In,1,0,0,0
2022-07-15,tablet,Other Consumer Pages,Sign In,Sign In,52,0,0,0
2022-07-15,desktop,Other Consumer Pages,Sign In,Sign In,13943,0,0,0
2022-07-15,mobile,Other Consumer Pages,Sign In,Sign In,54,0,0,0
2022-07-15,desktop,LDP,Sign In,Sign In,438,0,0,0
2022-07-15,desktop,SRP,Sign In,Sign In,1522,0,0,0
2022-07-15,tablet,SRP,Sign In,Sign In,2,0,0,0
2022-07-15,mobile,Other Consumer Pages,Engagement,Share LDP,1,0,0,0
2022-07-15,desktop,LDP,Engagement,Share LDP,125,0,0,0
2022-07-15,mobile,LDP,Engagement,Share LDP,499,0,0,0
2022-07-15,tablet,LDP,Engagement,Share LDP,5,0,0,0
2022-07-15,mobile,LDP,Conversion,Lead-Phone,25662,0,0,0
2022-07-15,desktop,SRP,Conversion,Lead-Phone,1066,0,0,0
2022-07-15,tablet,SRP,Conversion,Lead-Phone,17,0,0,0
2022-07-15,tablet,Other Consumer Pages,Conversion,Lead-Phone,1,0,0,0
2022-07-15,mobile,SRP,Conversion,Lead-Phone,1044,0,0,0
2022-07-15,desktop,Other Consumer Pages,Conversion,Lead-Phone,21,0,0,0
2022-07-15,desktop,LDP,Conversion,Lead-Phone,26607,0,0,0
2022-07-15,mobile,Other Consumer Pages,Conversion,Lead-Phone,28,0,0,0
2022-07-15,tablet,LDP,Conversion,Lead-Phone,618,0,0,0
2022-07-15,desktop,B2B,Engagement,Scroll-PLP,89,0,0,0
2022-07-15,tablet,B2B,Engagement,Scroll-PLP,2,0,0,0
2022-07-15,mobile,B2B,Engagement,Scroll-PLP,37,0,0,0
2022-07-15,desktop,SRP,Engagement,Scroll-SRP,2,0,0,0
2022-07-15,tablet,Other Consumer Pages,Search,Search B2B,5,0,0,0
2022-07-15,desktop,LDP,Search,Search B2B,1,0,0,0
2022-07-15,mobile,SRP,Search,Search B2B,28,0,0,0
2022-07-15,mobile,Other Consumer Pages,Search,Search B2B,83,0,0,0
2022-07-15,desktop,Other Consumer Pages,Search,Search B2B,152,0,0,0
2022-07-15,desktop,B2B,Search,Search B2B,949,0,0,0
2022-07-15,mobile,LDP,Search,Search B2B,10,0,0,0
2022-07-15,tablet,B2B,Search,Search B2B,1,0,0,0
2022-07-15,mobile,B2B,Search,Search B2B,152,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Submit,3262,0,0,0
2022-07-15,mobile,Legacy,Listing Creation,Click-Submit,2,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Submit,84,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Submit,13512,0,0,0
2022-07-15,desktop,Legacy,Listing Creation,Click-Submit,1083,0,0,0
2022-07-15,tablet,SRP,Search,Empty Result,162,0,0,0
2022-07-15,mobile,SRP,Search,Empty Result,5410,0,0,0
2022-07-15,desktop,Other Consumer Pages,Search,Empty Result,2,0,0,0
2022-07-15,desktop,SRP,Search,Empty Result,4973,0,0,0
2022-07-15,mobile,LDP,Conversion,Lead-SMS LDP,967,0,0,0
2022-07-15,tablet,LDP,Conversion,Lead-SMS LDP,3,0,0,0
2022-07-15,desktop,Legacy,Listing Creation,Click-Preview,60,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Preview,30,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Preview,2112,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Preview,383,0,0,0
2022-07-15,desktop,Other Consumer Pages,Engagement,Save-Listings,86,0,0,0
2022-07-15,desktop,LDP,Engagement,Save-Listings,515,0,0,0
2022-07-15,tablet,Other Consumer Pages,Engagement,Save-Listings,1,0,0,0
2022-07-15,desktop,SRP,Engagement,Save-Listings,379,0,0,0
2022-07-15,mobile,LDP,Engagement,Save-Listings,679,0,0,0
2022-07-15,mobile,SRP,Engagement,Save-Listings,855,0,0,0
2022-07-15,tablet,SRP,Engagement,Save-Listings,23,0,0,0
2022-07-15,mobile,Other Consumer Pages,Engagement,Save-Listings,31,0,0,0
2022-07-15,tablet,LDP,Engagement,Save-Listings,24,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Duration,1481,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Duration,9509,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Duration,43,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Click-Sort LMP,4,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Click-Sort LMP,26,0,0,0
2022-07-15,tablet,Legacy,Listing Management,Filter Listing,2,0,0,0
2022-07-15,mobile,Legacy,Listing Management,Filter Listing,7,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Filter Listing,2137,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Filter Listing,21,0,0,0
2022-07-15,desktop,Legacy,Listing Management,Filter Listing,334,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Filter Listing,271,0,0,0
2022-07-15,desktop,LDP,Conversion,Lead-Email LDP,92,0,0,0
2022-07-15,mobile,LDP,Conversion,Lead-Email LDP,9,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Share-Zalo LMP,34,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Share-Zalo LMP,7,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Share-Zalo LMP,43,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Check Out,2429,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Check Out,10297,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Check Out,67,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Start Date,510,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Start Date,4,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Start Date,64,0,0,0
2022-07-15,desktop,SellerNet,AdTech,Register Package,6,0,0,0
2022-07-15,desktop,SellerNet,Pro Account,result-field-upi,13,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Edit Listing,351,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Click-Edit Listing,171,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Edit Listing,137,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Click-Edit Listing,2156,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Click-Edit Listing,7431,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Edit Listing,4,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Click-Export Excel,2,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Click-Export Excel,25,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Click-Listing Note,11,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Click-Listing Note,6,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Click-Listing Note,7,0,0,0
2022-07-15,mobile,LDP,Listing Creation,Click-Post Listing,54,0,0,0
2022-07-15,desktop,SRP,Listing Creation,Click-Post Listing,557,0,0,0
2022-07-15,desktop,Other Consumer Pages,Listing Creation,Click-Post Listing,937,0,0,0
2022-07-15,tablet,Legacy,Listing Creation,Click-Post Listing,2,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Post Listing,6049,0,0,0
2022-07-15,tablet,SRP,Listing Creation,Click-Post Listing,4,0,0,0
2022-07-15,tablet,Other Consumer Pages,Listing Creation,Click-Post Listing,10,0,0,0
2022-07-15,mobile,SRP,Listing Creation,Click-Post Listing,90,0,0,0
2022-07-15,mobile,Other Consumer Pages,Listing Creation,Click-Post Listing,343,0,0,0
2022-07-15,desktop,Legacy,Listing Creation,Click-Post Listing,1069,0,0,0
2022-07-15,desktop,LDP,Listing Creation,Click-Post Listing,431,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Post Listing,429,0,0,0
2022-07-15,mobile,Legacy,Listing Creation,Click-Post Listing,45,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Post Listing,28,0,0,0
2022-07-15,tablet,LDP,Listing Creation,Click-Post Listing,1,0,0,0
2022-07-15,tablet,SRP,Engagement,Click-Search Guess,4,0,0,0
2022-07-15,desktop,SRP,Engagement,Click-Search Guess,120,0,0,0
2022-07-15,mobile,SRP,Engagement,Click-Search Guess,197,0,0,0
2022-07-15,desktop,Other Consumer Pages,Conversion,Lead-Company Phone,44,0,0,0
2022-07-15,mobile,Other Consumer Pages,Conversion,Lead-Company Phone,4,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Share-Facebook LMP,6,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Share-Facebook LMP,1,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Share-Facebook LMP,21,0,0,0
2022-07-15,desktop,SellerNet,Listing Renewal,Activate-Auto Renew,685,0,0,0
2022-07-15,tablet,SellerNet,Listing Renewal,Activate-Auto Renew,5,0,0,0
2022-07-15,mobile,SellerNet,Listing Renewal,Activate-Auto Renew,161,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Click-Clone Listing,125,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Click-Clone Listing,8,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Reset Map LCP,174,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Reset Map LCP,150,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Reset Map LCP,13,0,0,0
2022-07-15,tablet,Other Consumer Pages,Search,Click-Search Button,146,0,0,0
2022-07-15,tablet,SRP,Search,Click-Search Button,790,0,0,0
2022-07-15,desktop,Other Consumer Pages,Search,Click-Search Button,8078,0,0,0
2022-07-15,desktop,SRP,Search,Click-Search Button,24349,0,0,0
2022-07-15,mobile,SRP,Search,Click-Search Button,19336,0,0,0
2022-07-15,mobile,LDP,Search,Click-Search Button,455,0,0,0
2022-07-15,mobile,Other Consumer Pages,Search,Click-Search Button,3981,0,0,0
2022-07-15,tablet,LDP,Search,Click-Search Button,17,0,0,0
2022-07-15,desktop,LDP,Search,Click-Search Button,1657,0,0,0
2022-07-15,tablet,SellerNet,Listing Creation,Click-Vip Type Menu,16,0,0,0
2022-07-15,desktop,SellerNet,Listing Creation,Click-Vip Type Menu,4175,0,0,0
2022-07-15,mobile,SellerNet,Listing Creation,Click-Vip Type Menu,632,0,0,0
2022-07-15,mobile,Other Consumer Pages,Engagement,Navigate-LDP to PDP,3,0,0,0
2022-07-15,mobile,LDP,Engagement,Navigate-LDP to PDP,1397,0,0,0
2022-07-15,tablet,LDP,Engagement,Navigate-LDP to PDP,26,0,0,0
2022-07-15,desktop,LDP,Engagement,Navigate-LDP to PDP,583,0,0,0
2022-07-15,mobile,B2B,Engagement,Navigate-PDP to SRP,39,0,0,0
2022-07-15,desktop,B2B,Engagement,Navigate-PDP to SRP,43,0,0,0
2022-07-15,tablet,B2B,Engagement,Navigate-PDP to SRP,1,0,0,0
2022-07-15,tablet,B2B,Engagement,Navigate-PLP To PDP,5,0,0,0
2022-07-15,mobile,B2B,Engagement,Navigate-PLP To PDP,214,0,0,0
2022-07-15,desktop,B2B,Engagement,Navigate-PLP To PDP,442,0,0,0
2022-07-15,tablet,SRP,Engagement,Navigate-SRP to LDP,5470,0,0,0
2022-07-15,tablet,Other Consumer Pages,Engagement,Navigate-SRP to LDP,98,0,0,0
2022-07-15,mobile,SRP,Engagement,Navigate-SRP to LDP,192701,0,0,0
2022-07-15,mobile,Other Consumer Pages,Engagement,Navigate-SRP to LDP,2415,0,0,0
2022-07-15,desktop,SRP,Engagement,Navigate-SRP to LDP,98960,0,0,0
2022-07-15,desktop,Other Consumer Pages,Engagement,Navigate-SRP to LDP,1798,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Share-Copy Link LMP,82,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Share-Copy Link LMP,77,0,0,0
2022-07-15,desktop,SellerNet,Pro Account,Click-Buy Pro Accept,69,0,0,0
2022-07-15,tablet,SellerNet,Pro Account,Click-Buy Pro Accept,1,0,0,0
2022-07-15,mobile,SellerNet,Pro Account,Click-Buy Pro Accept,12,0,0,0
2022-07-15,desktop,SellerNet,Pro Account,Click-Buy Pro Cancel,5,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Click-Delete Listing,515,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Click-Delete Listing,5,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Click-Delete Listing,207,0,0,0
2022-07-15,mobile,B2B,Engagement,Click-Review Tab PDP,5,0,0,0
2022-07-15,desktop,B2B,Engagement,Click-Review Tab PDP,4,0,0,0
2022-07-15,tablet,B2B,Engagement,Click-Review Tab PDP,1,0,0,0
2022-07-15,desktop,SRP,Engagement,Click-SRP Suggestion,342,0,0,0
2022-07-15,tablet,SRP,Engagement,Click-SRP Suggestion,22,0,0,0
2022-07-15,mobile,SRP,Engagement,Click-SRP Suggestion,294,0,0,0
2022-07-15,mobile,SRP,Sign Up,Click-Sign Up Button,28,0,0,0
2022-07-15,desktop,SRP,Sign Up,Click-Sign Up Button,182,0,0,0
2022-07-15,desktop,LDP,Sign Up,Click-Sign Up Button,101,0,0,0
2022-07-15,tablet,Other Consumer Pages,Sign Up,Click-Sign Up Button,12,0,0,0
2022-07-15,mobile,LDP,Sign Up,Click-Sign Up Button,9,0,0,0
2022-07-15,mobile,Other Consumer Pages,Sign Up,Click-Sign Up Button,179,0,0,0
2022-07-15,desktop,Other Consumer Pages,Sign Up,Click-Sign Up Button,1153,0,0,0
2022-07-15,mobile,SellerNet,Listing Management,Click-Up Listing LMP,10608,0,0,0
2022-07-15,tablet,SellerNet,Listing Management,Click-Up Listing LMP,341,0,0,0
2022-07-15,desktop,SellerNet,Listing Management,Click-Up Listing LMP,35422,0,0,0
2022-07-15,tablet,B2B,Engagement,Click-View Video PDP,12,0,0,0
2022-07-15,desktop,B2B,Engagement,Click-View Video PDP,86,0,0,0
2022-07-15,mobile,B2B,Engagement,Click-View Video PDP,204,0,0,0
2022-07-15,mobile,SRP,Search,Display-Search Guess,14898,0,0,0
2022-07-15,desktop,Other Consumer Pages,Search,Display-Search Guess,8,0,0,0
2022-07-15,desktop,SRP,Search,Display-Search Guess,9362,0,0,0
2022-07-15,mobile,Other Consumer Pages,Search,Display-Search Guess,1,0,0,0
2022-07-15,tablet,SRP,Search,Display-Search Guess,408,0,0,0
